Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
org.scala-lang:scala-library,2.12.15,2.13.16,scala.Option,isEmpty,METHOD_CHANGE,METHOD_NOW_FINAL,false,false,false,1,org.scala-lang:scala-library,,,MINOR,C:\Users\tyin363\Documents\repos\jpmml__jpmml-sparkml\pmml-sparkml-lightgbm\src\main\java\org\jpmml\sparkml\lightgbm\BoosterUtil.java,72,scala.Option.isEmpty(),MethodCallExpr
