Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
org.jfaster:mango,1.6.1,1.18,org.jfaster.mango.binding.BoundSql,org.jfaster.mango.binding.BoundSql,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,org.jfaster:mango,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mango\src\main\java\com\jn\sqlhelper\mango\MangoCommonPagingInterceptor.java,19,org.jfaster.mango.binding.BoundSql,ClassOrInterfaceType
org.jfaster:mango,1.6.1,1.18,org.jfaster.mango.binding.BoundSql,getArgs,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.jfaster:mango,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mango\src\main\java\com\jn\sqlhelper\mango\CustomMangoJdbcTemplate.java,31,org.jfaster.mango.binding.BoundSql.getArgs(),MethodCallExpr
org.jfaster:mango,1.6.1,1.18,org.jfaster.mango.jdbc.JdbcOperations,queryForObject,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.jfaster:mango,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mango\src\main\java\com\jn\sqlhelper\mango\MangoCommonPagingInterceptor.java,49,"org.jfaster.mango.jdbc.JdbcOperations.queryForObject(javax.sql.DataSource, org.jfaster.mango.binding.BoundSql, org.jfaster.mango.mapper.RowMapper<T>)",MethodCallExpr
org.jfaster:mango,1.6.1,1.18,org.jfaster.mango.binding.BoundSql,getSql,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.jfaster:mango,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mango\src\main\java\com\jn\sqlhelper\mango\MangoCommonPagingInterceptor.java,45,org.jfaster.mango.binding.BoundSql.getSql(),MethodCallExpr
org.jfaster:mango,1.6.1,1.18,org.jfaster.mango.binding.BoundSql,org.jfaster.mango.binding.BoundSql,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,org.jfaster:mango,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mango\src\main\java\com\jn\sqlhelper\mango\CustomMangoJdbcTemplate.java,20,org.jfaster.mango.binding.BoundSql,ClassOrInterfaceType
org.jfaster:mango,1.6.1,1.18,org.jfaster.mango.plugin.page.Page,getPageNum,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.jfaster:mango,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mango\src\main\java\com\jn\sqlhelper\mango\MangoCommonPagingInterceptor.java,35,org.jfaster.mango.plugin.page.Page.getPageNum(),MethodCallExpr
org.jfaster:mango,1.6.1,1.18,org.jfaster.mango.transaction.DataSourceUtils,getConnection,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.jfaster:mango,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mango\src\main\java\com\jn\sqlhelper\mango\CustomMangoJdbcTemplate.java,22,org.jfaster.mango.transaction.DataSourceUtils.getConnection(javax.sql.DataSource),MethodCallExpr
org.jfaster:mango,1.6.1,1.18,org.jfaster.mango.type.TypeHandler,setParameter,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.jfaster:mango,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mango\src\main\java\com\jn\sqlhelper\mango\MangoPrepareStatementSetter.java,21,"org.jfaster.mango.type.TypeHandler.setParameter(java.sql.PreparedStatement, int, T)",MethodCallExpr
org.jfaster:mango,1.6.1,1.18,org.jfaster.mango.plugin.page.Page,org.jfaster.mango.plugin.page.Page,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,org.jfaster:mango,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mango\src\main\java\com\jn\sqlhelper\mango\MangoCommonPagingInterceptor.java,61,org.jfaster.mango.plugin.page.Page,ClassOrInterfaceType
org.jfaster:mango,1.6.1,1.18,org.jfaster.mango.binding.BoundSql,getTypeHandlers,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.jfaster:mango,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mango\src\main\java\com\jn\sqlhelper\mango\MangoQueryParameters.java,26,org.jfaster.mango.binding.BoundSql.getTypeHandlers(),MethodCallExpr
