Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
com.baomidou:mybatis-plus-boot-starter,3.5.3.1,3.5.14,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties,MybatisPlusProperties,CONSTRUCTOR_CHANGE,CONSTRUCTOR_REMOVED,false,false,false,1,com.baomidou:mybatis-plus-boot-starter,,,PATCH,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatisplus-spring-boot-starter\src\main\java\com\jn\sqlhelper\mybatisplus\spring\boot\autoconfigure\DynamicSqlSessionTemplateAutoConfiguration.java,88,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties.MybatisPlusProperties(),ObjectCreationExpr
com.baomidou:mybatis-plus-boot-starter,3.5.3.1,3.5.14,com.baomidou.mybatisplus.autoconfigure.ConfigurationCustomizer,com.baomidou.mybatisplus.autoconfigure.ConfigurationCustomizer,CLASS_CHANGE,CLASS_REMOVED; ANNOTATION_REMOVED,false,false,false,1,com.baomidou:mybatis-plus-boot-starter,,,PATCH,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatisplus-spring-boot-starter\src\main\java\com\jn\sqlhelper\mybatisplus\spring\boot\autoconfigure\DynamicDataSourceTransactionFactoryCustomizer.java,37,com.baomidou.mybatisplus.autoconfigure.ConfigurationCustomizer,ClassOrInterfaceType
com.baomidou:mybatis-plus-boot-starter,3.5.3.1,3.5.14,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties,isCheckConfigLocation,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.baomidou:mybatis-plus-boot-starter,,,PATCH,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatisplus-spring-boot-starter\src\main\java\com\jn\sqlhelper\mybatisplus\spring\boot\autoconfigure\DynamicSqlSessionTemplateAutoConfiguration.java,89,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties.isCheckConfigLocation(),MethodCallExpr
com.baomidou:mybatis-plus-boot-starter,3.5.3.1,3.5.14,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties,setConfigLocation,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.baomidou:mybatis-plus-boot-starter,,,PATCH,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatisplus-spring-boot-starter\src\main\java\com\jn\sqlhelper\mybatisplus\spring\boot\autoconfigure\DynamicSqlSessionTemplateAutoConfiguration.java,90,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties.setConfigLocation(java.lang.String),MethodCallExpr
com.baomidou:mybatis-plus-boot-starter,3.5.3.1,3.5.14,com.baomidou.mybatisplus.autoconfigure.SqlSessionFactoryBeanCustomizer,com.baomidou.mybatisplus.autoconfigure.SqlSessionFactoryBeanCustomizer,CLASS_CHANGE,CLASS_REMOVED; ANNOTATION_REMOVED,false,false,false,1,com.baomidou:mybatis-plus-boot-starter,,,PATCH,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatisplus-spring-boot-starter\src\main\java\com\jn\sqlhelper\mybatisplus\spring\boot\autoconfigure\DynamicSqlSessionTemplateAutoConfiguration.java,216,com.baomidou.mybatisplus.autoconfigure.SqlSessionFactoryBeanCustomizer,ClassOrInterfaceType
com.baomidou:mybatis-plus-boot-starter,3.5.3.1,3.5.14,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties,CLASS_CHANGE,CLASS_REMOVED; ANNOTATION_REMOVED,false,false,false,1,com.baomidou:mybatis-plus-boot-starter,,,PATCH,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatisplus-spring-boot-starter\src\main\java\com\jn\sqlhelper\mybatisplus\spring\boot\autoconfigure\DynamicSqlSessionTemplateAutoConfiguration.java,205,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties,ClassOrInterfaceType
com.baomidou:mybatis-plus-boot-starter,3.5.3.1,3.5.14,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties,setTypeAliasesPackage,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.baomidou:mybatis-plus-boot-starter,,,PATCH,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatisplus-spring-boot-starter\src\main\java\com\jn\sqlhelper\mybatisplus\spring\boot\autoconfigure\DynamicSqlSessionTemplateAutoConfiguration.java,94,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties.setTypeAliasesPackage(java.lang.String),MethodCallExpr
com.baomidou:mybatis-plus-boot-starter,3.5.3.1,3.5.14,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties,getTypeAliasesSuperType,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.baomidou:mybatis-plus-boot-starter,,,PATCH,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatisplus-spring-boot-starter\src\main\java\com\jn\sqlhelper\mybatisplus\spring\boot\autoconfigure\DynamicSqlSessionTemplateAutoConfiguration.java,95,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties.getTypeAliasesSuperType(),MethodCallExpr
com.baomidou:mybatis-plus-boot-starter,3.5.3.1,3.5.14,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties,CLASS_CHANGE,CLASS_REMOVED; ANNOTATION_REMOVED,false,false,false,1,com.baomidou:mybatis-plus-boot-starter,,,PATCH,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatisplus-spring-boot-starter\src\main\java\com\jn\sqlhelper\mybatisplus\spring\boot\autoconfigure\DynamicSqlSessionTemplateAutoConfiguration.java,88,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties,ClassOrInterfaceType
com.baomidou:mybatis-plus-boot-starter,3.5.3.1,3.5.14,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties,getConfigLocation,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.baomidou:mybatis-plus-boot-starter,,,PATCH,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatisplus-spring-boot-starter\src\main\java\com\jn\sqlhelper\mybatisplus\spring\boot\autoconfigure\DynamicSqlSessionTemplateAutoConfiguration.java,90,com.baomidou.mybatisplus.autoconfigure.MybatisPlusProperties.getConfigLocation(),MethodCallExpr
