Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
org.noear:solon,3.0.1,3.5.2,org.noear.solon.core.AppContext,org.noear.solon.core.AppContext,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.noear:solon,,,MINOR,C:\Users\tyin363\Documents\repos\dromara__forest\forest-solon-plugin\src\main\java\com\dtflys\forest\solon\integration\XPluginImp.java,34,org.noear.solon.core.AppContext,ClassOrInterfaceType
org.noear:solon,3.0.1,3.5.2,org.noear.solon.core.AppContext,org.noear.solon.core.AppContext,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.noear:solon,,,MINOR,C:\Users\tyin363\Documents\repos\dromara__forest\forest-solon-plugin\src\main\java\com\dtflys\forest\config\SolonForestProperties.java,11,org.noear.solon.core.AppContext,ClassOrInterfaceType
org.noear:solon,3.0.1,3.5.2,org.noear.solon.core.AppContext,org.noear.solon.core.AppContext,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.noear:solon,,,MINOR,C:\Users\tyin363\Documents\repos\dromara__forest\forest-solon-plugin\src\main\java\com\dtflys\forest\config\SolonForestProperties.java,10,org.noear.solon.core.AppContext,ClassOrInterfaceType
org.noear:solon,3.0.1,3.5.2,org.noear.solon.core.AppContext,org.noear.solon.core.AppContext,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.noear:solon,,,MINOR,C:\Users\tyin363\Documents\repos\dromara__forest\forest-solon-plugin\src\main\java\com\dtflys\forest\interceptor\SolonInterceptorFactory.java,11,org.noear.solon.core.AppContext,ClassOrInterfaceType
org.noear:solon,3.0.1,3.5.2,org.noear.solon.core.AppContext,org.noear.solon.core.AppContext,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.noear:solon,,,MINOR,C:\Users\tyin363\Documents\repos\dromara__forest\forest-solon-plugin\src\main\java\com\dtflys\forest\reflection\SolonObjectFactory.java,12,org.noear.solon.core.AppContext,FieldAccessExpr
org.noear:solon,3.0.1,3.5.2,org.noear.solon.core.AppContext,org.noear.solon.core.AppContext,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.noear:solon,,,MINOR,C:\Users\tyin363\Documents\repos\dromara__forest\forest-solon-plugin\src\main\java\com\dtflys\forest\solon\SolonUpstreamInterceptor.java,18,org.noear.solon.core.AppContext,ClassOrInterfaceType
org.noear:solon,3.0.1,3.5.2,org.noear.solon.core.AppContext,org.noear.solon.core.AppContext,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.noear:solon,,,MINOR,C:\Users\tyin363\Documents\repos\dromara__forest\forest-solon-plugin\src\main\java\com\dtflys\forest\reflection\SolonObjectFactory.java,11,org.noear.solon.core.AppContext,ClassOrInterfaceType
org.noear:solon,3.0.1,3.5.2,org.noear.solon.core.AppContext,org.noear.solon.core.AppContext,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.noear:solon,,,MINOR,C:\Users\tyin363\Documents\repos\dromara__forest\forest-solon-plugin\src\main\java\com\dtflys\forest\reflection\SolonObjectFactory.java,10,org.noear.solon.core.AppContext,ClassOrInterfaceType
org.noear:solon,3.0.1,3.5.2,org.noear.solon.core.AppContext,org.noear.solon.core.AppContext,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.noear:solon,,,MINOR,C:\Users\tyin363\Documents\repos\dromara__forest\forest-solon-plugin\src\main\java\com\dtflys\forest\solon\integration\XPluginImp.java,67,org.noear.solon.core.AppContext,ClassOrInterfaceType
org.noear:solon,3.0.1,3.5.2,org.noear.solon.core.AppContext,org.noear.solon.core.AppContext,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.noear:solon,,,MINOR,C:\Users\tyin363\Documents\repos\dromara__forest\forest-solon-plugin\src\main\java\com\dtflys\forest\interceptor\SolonInterceptorFactory.java,12,org.noear.solon.core.AppContext,FieldAccessExpr
org.noear:solon,3.0.1,3.5.2,org.noear.solon.core.AppContext,org.noear.solon.core.AppContext,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.noear:solon,,,MINOR,C:\Users\tyin363\Documents\repos\dromara__forest\forest-solon-plugin\src\main\java\com\dtflys\forest\interceptor\SolonInterceptorFactory.java,10,org.noear.solon.core.AppContext,ClassOrInterfaceType
org.noear:solon,3.0.1,3.5.2,org.noear.solon.core.AppContext,org.noear.solon.core.AppContext,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.noear:solon,,,MINOR,C:\Users\tyin363\Documents\repos\dromara__forest\forest-solon-plugin\src\main\java\com\dtflys\forest\config\SolonForestProperties.java,12,org.noear.solon.core.AppContext,FieldAccessExpr
