Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
org.testng:testng,6.11,6.13,org.testng.annotations.ExpectedExceptions,value,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.testng:testng,MINOR,C:\Users\tyin363\Documents\repos\apache__helix\helix-core\src\main\java\org\apache\helix\util\HelixUtil.java,527,value,NameExpr
org.testng:testng,6.11,6.13,org.testng.internal.ThreeStateBoolean,values,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.testng:testng,MINOR,C:\Users\tyin363\Documents\repos\apache__helix\helix-core\src\main\java\org\apache\helix\util\ConfigStringUtil.java,52,values,NameExpr
org.testng:testng,6.11,6.13,org.testng.annotations.Configuration,enabled,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.testng:testng,MINOR,C:\Users\tyin363\Documents\repos\apache__helix\helix-core\src\main\java\org\apache\helix\monitoring\mbeans\ClusterStatusMonitor.java,1025,enabled,NameExpr
