Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Is_Used_In_Client
dev.langchain4j:langchain4j,1.3.0,1.5.0,dev.langchain4j.service.AiServiceContext,AiServiceContext,CONSTRUCTOR_CHANGE,CONSTRUCTOR_LESS_ACCESSIBLE,false,false,false,1,dev.langchain4j:langchain4j,,,MINOR,false
dev.langchain4j:langchain4j,1.3.0,1.5.0,dev.langchain4j.service.tool.ToolService,executeInferenceAndToolsLoop,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,dev.langchain4j:langchain4j,,,MINOR,false
dev.langchain4j:langchain4j-core,1.3.0,1.5.0,dev.langchain4j.agent.tool.Tool,returnBehavior,METHOD_CHANGE,METHOD_ADDED_TO_PUBLIC_CLASS; METHOD_ABSTRACT_ADDED_TO_CLASS; ANNOTATION_ADDED,true,false,true,2,dev.langchain4j:langchain4j,1.3.0,1.5.0,MINOR,false
dev.langchain4j:langchain4j-core,1.3.0,1.5.0,dev.langchain4j.agent.tool.Tool,returnBehavior,METHOD_CHANGE,METHOD_ADDED_TO_PUBLIC_CLASS; METHOD_ABSTRACT_ADDED_TO_CLASS; ANNOTATION_ADDED,true,false,true,2,dev.langchain4j:langchain4j-open-ai,1.3.0,1.5.0,MINOR,false
