Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.github.spotbugs:spotbugs,False,0.0,0.0,63
com.google.guava:guava,True,0.0,0.0,6
com.thoughtworks.xstream:xstream,False,0.0,0.0,9
commons-io:commons-io,False,0.0,0.0,6
commons-lang:commons-lang,True,0.0,0.0,9
org.ow2.asm:asm,True,0.0,0.0,5
org.slf4j:slf4j-api,False,0.0,0.0,6
org.sonarsource.api.plugin:sonar-plugin-api,False,0.0,0.0,104
org.sonarsource.java:sonar-java-plugin,False,0.0,0.0,21
org.sonarsource.sslr-squid-bridge:sslr-squid-bridge,False,0.0,0.0,1
