Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
jakarta.annotation:jakarta.annotation-api,True,0.0,0.0,1
org.apache.tomcat.embed:tomcat-embed-core,True,0.0,0.0,6
org.springframework.security:spring-security-config,True,0.0,0.0,14
org.springframework.security:spring-security-core,True,0.0,0.0,15
org.springframework.security:spring-security-crypto,True,0.0,0.0,2
org.springframework.security:spring-security-web,True,0.0,0.0,7
org.springframework:spring-beans,True,0.0,0.0,3
org.springframework:spring-context,True,0.0,0.0,1
org.springframework:spring-core,True,0.0,0.0,4
org.springframework:spring-web,True,0.0,0.0,5
org.springframework:spring-webmvc,True,0.0,0.0,7
