Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.github.docker-java:docker-java-api,True,0.0,0.0,204
com.github.docker-java:docker-java-transport,True,0.0,0.0,1
com.kohlschutter.junixsocket:junixsocket-common,False,0.0,0.0,3
org.slf4j:slf4j-api,True,0.0,0.0,8
