Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
cn.orionsec.kit:orion-ext,True,0.0,0.0,6
cn.orionsec.kit:orion-lang,True,0.0,0.0,71
cn.orionsec.kit:orion-net,True,0.0,0.0,9
cn.orionsec.kit:orion-spring,True,0.0,0.0,2
cn.orionsec.kit:orion-web,True,0.0,0.0,2
com.alibaba:fastjson,True,0.0,0.0,7
com.alibaba:transmittable-thread-local,False,0.0,0.0,2
com.github.mwiede:jsch,True,0.0,0.0,1
io.swagger.core.v3:swagger-annotations,True,0.0,0.0,1
jakarta.validation:jakarta.validation-api,True,0.0,0.0,6
javax.servlet:javax.servlet-api,True,0.0,0.0,2
org.slf4j:slf4j-api,True,0.0,0.0,6
org.springframework.boot:spring-boot,True,0.0,0.0,3
org.springframework:spring-context,True,0.0,0.0,7
org.springframework:spring-web,False,0.0,0.0,5
