Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.naturalprogrammer.spring-lemon:spring-lemon-commons,True,0.0,0.0,77
com.naturalprogrammer.spring-lemon:spring-lemon-commons-mongo,False,0.0,0.0,4
com.naturalprogrammer.spring-lemon:spring-lemon-commons-reactive,True,0.0,0.0,5
com.naturalprogrammer.spring-lemon:spring-lemon-exceptions,True,0.0,0.0,6
com.nimbusds:nimbus-jose-jwt,True,0.0,0.0,3
io.projectreactor:reactor-core,True,0.0,0.0,23
jakarta.validation:jakarta.validation-api,True,0.0,0.0,2
org.apache.commons:commons-lang3,True,0.0,0.0,3
org.springframework.boot:spring-boot-autoconfigure,True,0.0,0.0,1
org.springframework.data:spring-data-commons,True,0.0,0.0,2
org.springframework.data:spring-data-mongodb,True,0.0,0.0,8
org.springframework.security:spring-security-config,True,0.0,0.0,3
org.springframework.security:spring-security-core,True,0.0,0.0,14
org.springframework.security:spring-security-crypto,True,0.0,0.0,3
org.springframework.security:spring-security-oauth2-core,True,0.0,0.0,2
org.springframework.security:spring-security-web,True,0.0,0.0,10
org.springframework:spring-core,True,0.0,0.0,3
org.springframework:spring-jcl,True,0.0,0.0,6
org.springframework:spring-web,True,0.0,0.0,17
