Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.googlecode.aviator:aviator,False,0.0,0.0,3
org.apache.commons:commons-lang3,True,0.0,0.0,1
org.apache.tomcat.embed:tomcat-embed-core,True,0.0,0.0,3
org.flowable:flowable-bpmn-converter,True,0.0,0.0,10
org.flowable:flowable-bpmn-model,True,0.0,0.0,79
org.flowable:flowable-engine,True,0.0,0.0,153
org.flowable:flowable-engine-common,True,0.0,0.0,10
org.flowable:flowable-engine-common-api,True,0.0,0.0,20
org.flowable:flowable-identitylink-service-api,True,0.0,0.0,5
org.flowable:flowable-image-generator,True,0.0,0.0,30
org.flowable:flowable-spring,True,0.0,0.0,1
org.flowable:flowable-spring-boot-autoconfigure,True,0.0,0.0,1
org.flowable:flowable-task-service,True,0.0,0.0,3
org.flowable:flowable-task-service-api,True,0.0,0.0,36
org.flowable:flowable-variable-service,True,0.0,0.0,1
org.flowable:flowable-variable-service-api,True,0.5714285714285714,4.0,7
org.slf4j:slf4j-api,True,0.0,0.0,1
org.springframework.boot:spring-boot,True,0.0,0.0,1
org.springframework:spring-beans,True,0.0,0.0,1
org.springframework:spring-context,True,0.0,0.0,2
