Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
commons-io:commons-io,True,0.0,0.0,1
io.projectreactor:reactor-core,False,0.0,0.0,7
org.springframework:spring-aop,True,0.0,0.0,1
org.springframework:spring-beans,True,0.0,0.0,5
org.springframework:spring-context,False,0.0,0.0,1
org.springframework:spring-core,True,0.0,0.0,43
org.springframework:spring-jcl,True,0.0,0.0,3
software.amazon.awssdk:s3,False,0.0,0.0,39
software.amazon.awssdk:sdk-core,True,0.0,0.0,7
software.amazon.awssdk:utils,True,0.0,0.0,2
