Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.google.guava:guava,False,0.0,0.0,27
io.netty:netty-transport-native-unix-common,False,0.0,0.0,2
org.apache.maven.resolver:maven-resolver-api,True,0.0,0.0,36
org.apache.maven.resolver:maven-resolver-connector-basic,False,0.0,0.0,1
org.apache.maven.resolver:maven-resolver-impl,True,0.0,0.0,3
org.apache.maven.resolver:maven-resolver-spi,True,0.0,0.0,2
org.apache.maven.resolver:maven-resolver-transport-http,False,0.0,0.0,1
org.apache.maven:maven-resolver-provider,False,0.0,0.0,2
org.ow2.asm:asm,True,0.0,0.0,6
org.ow2.asm:asm-commons,False,0.0,0.0,4
org.yaml:snakeyaml,False,0.0,0.0,11
