Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
commons-logging:commons-logging,True,0.0,0.0,9
io.github.openfeign:feign-core,False,0.0,0.0,1
io.projectreactor:reactor-core,True,0.0,0.0,9
org.apache.curator:curator-framework,True,0.0,0.0,5
org.apache.curator:curator-recipes,True,0.0,0.0,8
org.apache.curator:curator-x-discovery,False,0.0,0.0,44
org.apache.zookeeper:zookeeper,True,0.0,0.0,1
org.reactivestreams:reactive-streams,True,0.0,0.0,1
org.slf4j:slf4j-api,True,0.0,0.0,3
org.springframework:spring-beans,True,0.0,0.0,2
org.springframework:spring-core,True,0.0,0.0,18
org.springframework:spring-web,False,0.0,0.0,13
