Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.fasterxml.jackson.core:jackson-core,True,0.0,0.0,8
com.fasterxml.jackson.core:jackson-databind,True,0.0,0.0,3
jakarta.servlet:jakarta.servlet-api,False,0.0,0.0,3
org.jsoup:jsoup,False,0.0,0.0,13
org.springframework.boot:spring-boot-autoconfigure,False,0.0,0.0,1
org.springframework:spring-beans,True,0.0,0.0,2
org.springframework:spring-context,True,0.0,0.0,1
org.springframework:spring-core,True,0.0,0.0,8
org.springframework:spring-web,True,0.0,0.0,4
org.springframework:spring-webmvc,True,0.0,0.0,6
