Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.fasterxml.jackson.core:jackson-core,True,0.0,0.0,2
com.fasterxml.jackson.core:jackson-databind,True,0.0,0.0,7
com.google.guava:guava,True,0.0,0.0,3
guru.nidi:graphviz-java,False,0.0,0.0,33
org.apache.maven:maven-core,False,0.0,0.0,4
org.apache.maven:maven-plugin-api,False,0.0,0.0,9
org.slf4j:slf4j-api,True,0.0,0.0,7
org.springframework.boot:spring-boot,True,0.0,0.0,4
org.springframework:spring-beans,True,0.0,0.0,1
org.springframework:spring-context,True,0.0,0.0,2
org.springframework:spring-core,True,0.0,0.0,2
org.springframework:spring-web,True,0.0,0.0,13
org.springframework:spring-webmvc,True,0.0,0.0,17
org.springframework:spring-websocket,True,0.0,0.0,23
