Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
cn.hutool:hutool-core,True,0.0,0.0,37
cn.hutool:hutool-http,False,0.0,0.0,10
com.aizuda:snail-job-common-log,False,0.0,0.0,6
com.alibaba:QLExpress,False,0.0,0.0,6
com.fasterxml.jackson.core:jackson-core,True,0.0,0.0,7
com.fasterxml.jackson.core:jackson-databind,True,0.0,0.0,27
com.fasterxml.jackson.datatype:jackson-datatype-jsr310,True,0.0,0.0,2
com.github.luben:zstd-jni,False,0.0,0.0,3
com.google.protobuf:protobuf-java,False,0.0,0.0,75
com.googlecode.aviator:aviator,False,0.0,0.0,3
commons-lang:commons-lang,True,0.0,0.0,1
io.netty:netty-common,False,0.0,0.0,4
jakarta.activation:jakarta.activation-api,True,0.0,0.0,9
org.apache.fory:fory-core,False,0.0,0.0,16
org.eclipse.angus:jakarta.mail,False,0.0,0.0,43
org.slf4j:slf4j-api,True,0.0,0.0,3
org.springframework:spring-beans,True,0.0,0.0,6
org.springframework:spring-context,True,0.0,0.0,4
org.springframework:spring-core,True,0.0,0.0,4
org.springframework:spring-expression,True,0.0,0.0,8
org.springframework:spring-web,True,0.0,0.0,3
