Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
software.amazon.awssdk:auth,True,0.0,0.0,1
software.amazon.awssdk:aws-core,True,0.0,0.0,2
software.amazon.awssdk:regions,True,0.0,0.0,3
software.amazon.awssdk:s3,False,0.0,0.0,14
software.amazon.awssdk:s3-transfer-manager,False,0.0,0.0,22
software.amazon.awssdk:sdk-core,True,0.0,0.0,8
software.amazon.awssdk:utils,True,0.0,0.0,1
