Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.mysema.commons:mysema-commons-lang,True,0.0,0.0,3
com.querydsl:querydsl-core,False,0.0,0.0,184
com.querydsl:querydsl-sql,False,0.0,0.0,27
jakarta.persistence:jakarta.persistence-api,False,0.0,0.0,30
org.eclipse.persistence:eclipselink,False,0.0,0.0,28
org.hibernate:hibernate-core,False,0.0,0.0,86
