Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
ch.qos.logback:logback-classic,True,0.0,0.0,16
ch.qos.logback:logback-core,True,0.0,0.0,4
cn.hutool:hutool-core,True,0.0,0.0,20
cn.hutool:hutool-http,True,0.0,0.0,3
com.aizuda:snail-job-common-core,False,0.0,0.0,60
com.aizuda:snail-job-common-log,False,0.0,0.0,17
com.aizuda:snail-job-common-model,False,0.0,0.0,7
com.fasterxml.jackson.core:jackson-core,True,0.0,0.0,1
com.fasterxml.jackson.core:jackson-databind,True,0.0,0.0,7
com.google.guava:guava,False,0.0,0.0,10
io.grpc:grpc-api,False,0.0,0.0,27
io.grpc:grpc-netty-shaded,False,0.0,0.0,3
io.grpc:grpc-protobuf,False,0.0,0.0,1
io.grpc:grpc-stub,False,0.0,0.0,6
io.grpc:grpc-util,False,0.0,0.0,3
jakarta.validation:jakarta.validation-api,True,0.0,0.0,6
org.apache.logging.log4j:log4j-api,True,0.0,0.0,2
org.apache.logging.log4j:log4j-core,True,0.0,0.0,14
org.slf4j:slf4j-api,True,0.0,0.0,4
org.springframework.boot:spring-boot,True,0.0,0.0,2
org.springframework.boot:spring-boot-autoconfigure,True,0.0,0.0,2
org.springframework:spring-aop,True,0.0,0.0,1
org.springframework:spring-beans,True,0.0,0.0,4
org.springframework:spring-context,True,0.0,0.0,9
org.springframework:spring-core,True,0.0,0.0,6
