Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
ch.qos.logback:logback-classic,True,0.0,0.0,13
ch.qos.logback:logback-core,True,0.0,0.0,2
cn.hutool:hutool-core,True,0.0,0.0,30
com.aizuda:snail-job-common-core,False,0.0,0.0,81
com.aizuda:snail-job-common-log,False,0.0,0.0,16
com.aizuda:snail-job-common-model,False,0.0,0.0,15
com.aizuda:snail-job-datasource-template,False,0.0,0.0,78
com.baomidou:mybatis-plus-core,True,0.0,0.0,12
com.fasterxml.jackson.core:jackson-core,True,0.0,0.0,2
com.fasterxml.jackson.core:jackson-databind,True,0.0,0.0,7
com.github.rholder:guava-retrying,False,0.0,0.0,15
com.google.guava:guava,False,0.0,0.0,38
com.squareup.okhttp3:okhttp,False,0.0,0.0,29
com.squareup.okio:okio-jvm,True,0.0,0.0,2
com.typesafe:config,True,0.0,0.0,1
io.grpc:grpc-api,False,0.0,0.0,30
io.grpc:grpc-netty-shaded,False,0.0,0.0,1
io.grpc:grpc-protobuf,False,0.0,0.0,1
io.grpc:grpc-stub,False,0.0,0.0,6
io.grpc:grpc-util,False,0.0,0.0,3
io.netty:netty-codec-http,False,0.0,0.0,8
io.netty:netty-common,True,0.0,0.0,1
io.netty:netty-transport,False,0.0,0.0,1
org.apache.pekko:pekko-actor_2.13,True,0.0,0.0,18
org.mapstruct:mapstruct,False,0.0,0.0,1
org.slf4j:slf4j-api,True,0.0,0.0,3
org.springframework.boot:spring-boot-autoconfigure,True,0.0,0.0,3
org.springframework:spring-beans,True,0.0,0.0,5
org.springframework:spring-context,True,0.0,0.0,7
org.springframework:spring-core,True,0.0,0.0,9
org.springframework:spring-jdbc,True,0.0,0.0,2
org.springframework:spring-tx,True,0.0,0.0,9
org.springframework:spring-web,True,0.0,0.0,16
