Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.fasterxml.jackson.core:jackson-core,True,0.0,0.0,1
com.fasterxml.jackson.core:jackson-databind,True,0.0,0.0,21
jakarta.servlet:jakarta.servlet-api,False,0.0,0.0,2
javax.cache:cache-api,False,0.0,0.0,11
org.apache.commons:commons-compress,False,0.0,0.0,19
org.apache.commons:commons-text,False,0.0,0.0,1
org.springframework.boot:spring-boot,True,0.0,0.0,4
org.springframework.boot:spring-boot-autoconfigure,True,0.0,0.0,3
org.springframework.hateoas:spring-hateoas,False,0.0,0.0,7
org.springframework:spring-beans,True,0.0,0.0,7
org.springframework:spring-context,True,0.0,0.0,11
org.springframework:spring-core,True,0.0,0.0,6
org.springframework:spring-jcl,True,0.0,0.0,4
org.springframework:spring-web,True,0.0,0.0,22
org.springframework:spring-webmvc,False,0.0,0.0,7
