Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.alibaba.fastjson2:fastjson2,False,0.5,1.0,2
com.alibaba:fastjson,False,0.0,0.0,2
com.fasterxml.jackson.core:jackson-databind,False,0.0,0.0,2
com.unboundid:unboundid-ldapsdk,False,0.0,0.0,29
commons-collections:commons-collections,False,0.0,0.0,10
info.picocli:picocli,False,0.0,0.0,4
io.github.reajason:generator,False,0.0,0.0,22
org.apache.commons:commons-collections4,False,1.2,12.0,10
org.javassist:javassist,False,0.0,0.0,34
org.reflections:reflections,False,0.0,0.0,3
org.springframework:spring-aop,False,0.0,0.0,2
org.springframework:spring-core,True,0.0,0.0,1
