Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
commons-io:commons-io,False,0.0,0.0,3
net.lingala.zip4j:zip4j,False,0.0,0.0,4
org.dom4j:dom4j,True,0.0,0.0,25
org.ofdrw:ofdrw-core,False,0.0,0.0,34
