Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.baidu:jprotobuf,False,0.0,0.0,5
com.fasterxml.jackson.core:jackson-databind,False,0.0,0.0,10
com.google.guava:guava,False,0.0,0.0,16
com.zaxxer:HikariCP-java7,True,0.0,0.0,8
io.github.jforgame:jforgame-codec-api,True,0.0,0.0,1
io.github.jforgame:jforgame-codec-struct,False,0.0,0.0,2
io.github.jforgame:jforgame-commons,False,0.0,0.0,28
io.github.jforgame:jforgame-doctor,False,0.0,0.0,1
io.github.jforgame:jforgame-orm,False,0.0,0.0,24
io.github.jforgame:jforgame-socket-api,True,0.0,0.0,62
io.github.jforgame:jforgame-socket-mina,False,0.0,0.0,4
io.github.jforgame:jforgame-socket-netty,False,0.0,0.0,12
io.netty:netty-common,True,0.0,0.0,1
io.netty:netty-transport,True,0.5,2.0,4
org.apache.commons:commons-collections4,False,0.0,0.0,1
org.apache.commons:commons-lang3,False,0.0,0.0,9
org.apache.commons:commons-pool2,False,0.4375,7.0,16
org.apache.logging.log4j:log4j-api,False,0.0,0.0,6
org.apache.logging.log4j:log4j-core,False,0.0,0.0,17
org.apache.mina:mina-core,False,0.13636363636363635,3.0,22
org.codehaus.groovy:groovy-all,False,0.0,0.0,3
org.quartz-scheduler:quartz,False,0.0,0.0,13
org.simpleframework:simple-xml,False,0.0,0.0,4
org.slf4j:slf4j-api,False,0.0,0.0,4
