Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.fasterxml.jackson.core:jackson-core,True,0.0,0.0,1
com.fasterxml.jackson.core:jackson-databind,False,0.0,0.0,6
io.micrometer:micrometer-core,True,0.0,0.0,5
io.projectreactor:reactor-core,True,0.0,0.0,2
jakarta.validation:jakarta.validation-api,True,0.0,0.0,3
org.aspectj:aspectjweaver,False,0.0,0.0,7
org.projectlombok:lombok,False,0.0,0.0,1
org.slf4j:slf4j-api,True,0.0,0.0,5
org.springdoc:springdoc-openapi-common,True,0.0,0.0,2
org.springframework.boot:spring-boot,False,0.0,0.0,3
org.springframework.boot:spring-boot-actuator,True,0.0,0.0,2
org.springframework:spring-aop,True,0.0,0.0,22
org.springframework:spring-beans,True,0.0,0.0,3
org.springframework:spring-context,True,0.0,0.0,31
org.springframework:spring-core,True,0.0,0.0,13
org.springframework:spring-web,True,0.0,0.0,11
org.springframework:spring-webflux,False,0.0,0.0,10
