Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
cn.hutool:hutool-all,False,0.0,0.0,141
com.caoccao.javet:javet,False,0.0,0.0,13
com.hankcs:hanlp,False,0.0,0.0,1
com.squareup.okhttp3:okhttp,False,0.0,0.0,21
com.squareup.okio:okio-jvm,True,0.0,0.0,1
info.picocli:picocli,False,0.0,0.0,3
io.documentnode:epub4j-core,False,0.0,0.0,24
io.github.openhtmltopdf:openhtmltopdf-core,True,0.0,0.0,4
io.github.openhtmltopdf:openhtmltopdf-pdfbox,False,0.0,0.0,2
jakarta.servlet:jakarta.servlet-api,True,0.0,0.0,12
jakarta.websocket:jakarta.websocket-api,False,0.0,0.0,1
me.tongfei:progressbar,False,0.0,0.0,13
org.eclipse.jetty.ee10.websocket:jetty-ee10-websocket-jakarta-server,False,0.0,0.0,1
org.eclipse.jetty.ee10:jetty-ee10-servlet,False,0.0,0.0,7
org.eclipse.jetty:jetty-server,False,0.0,0.0,4
org.eclipse.jetty:jetty-util,True,0.0,0.0,3
org.fusesource.jansi:jansi,False,0.0,0.0,1
org.jsoup:jsoup,False,0.625,10.0,16
