Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
org.apache.maven.resolver:maven-resolver-api,True,0.0,0.0,59
org.apache.maven.resolver:maven-resolver-util,True,0.0,0.0,4
org.apache.maven:maven-artifact,False,0.0,0.0,8
org.apache.maven:maven-core,False,0.0,0.0,28
org.apache.maven:maven-model,False,0.0,0.0,152
org.apache.maven:maven-model-builder,False,0.0,0.0,83
org.apache.maven:maven-plugin-api,False,0.0,0.0,11
org.apache.maven:maven-settings,True,0.0,0.0,5
org.codehaus.plexus:plexus-interpolation,False,0.0,0.0,36
org.codehaus.plexus:plexus-utils,False,0.0,0.0,1
org.codehaus.plexus:plexus-xml,False,0.0,0.0,3
