Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.fasterxml.jackson.core:jackson-annotations,True,0.0,0.0,1
com.fasterxml.jackson.core:jackson-databind,True,0.0,0.0,3
commons-io:commons-io,True,0.0,0.0,6
commons-logging:commons-logging,True,0.0,0.0,2
jakarta.persistence:jakarta.persistence-api,False,0.0,0.0,3
jakarta.servlet:jakarta.servlet-api,False,0.04,1.0,25
org.atteo:evo-inflector,False,0.0,0.0,1
org.slf4j:slf4j-api,True,0.0,0.0,5
org.springframework.data:spring-data-commons,False,0.0,0.0,50
org.springframework.data:spring-data-rest-core,False,0.0,0.0,9
org.springframework.data:spring-data-rest-webmvc,False,0.0,0.0,25
org.springframework.hateoas:spring-hateoas,False,0.0,0.0,26
org.springframework.security:spring-security-core,True,0.0,0.0,1
org.springframework:spring-aop,True,0.0,0.0,1
org.springframework:spring-beans,True,0.0,0.0,10
org.springframework:spring-context,True,0.0,0.0,6
org.springframework:spring-core,True,0.0,0.0,63
org.springframework:spring-tx,False,0.0,0.0,2
org.springframework:spring-web,True,0.0,0.0,103
org.springframework:spring-webmvc,False,0.0,0.0,27
