Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
commons-logging:commons-logging,True,0.0,0.0,2
jakarta.persistence:jakarta.persistence-api,False,0.7647058823529411,13.0,17
org.apache.commons:commons-text,False,0.0,0.0,3
org.springframework.data:spring-data-commons,True,0.0,0.0,8
org.springframework.data:spring-data-jpa,False,0.0,0.0,1
org.springframework.security:spring-security-core,False,0.0,0.0,2
org.springframework:spring-aop,True,0.0,0.0,13
org.springframework:spring-beans,False,0.0,0.0,1
org.springframework:spring-core,True,0.0,0.0,6
org.springframework:spring-jdbc,True,0.0,0.0,9
org.springframework:spring-tx,True,0.0,0.0,10
