Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.google.guava:guava,False,0.0,0.0,1.0
com.squareup.okhttp3:okhttp,False,0.0,0.0,17.0
com.squareup.okio:okio-jvm,True,0.0,0.0,4.0
commons-io:commons-io,True,0.07142857142857142,1.0,14.0
info.picocli:picocli,False,0.0,0.0,5.0
net.sourceforge.jexcelapi:jxl,False,0.0,0.0,27.0
org.apache.commons:commons-collections4,True,0.0,0.0,1.0
org.apache.commons:commons-compress,True,0.0,0.0,7.0
org.apache.commons:commons-lang3,True,0.0,0.0,2.0
org.apache.maven.shared:maven-invoker,False,0.0,0.0,12.0
org.apache.maven:maven-embedder,False,0.0,0.0,3.0
org.apache.maven:maven-model,True,0.0,0.0,6.0
org.apache.poi:poi,False,0.0,0.0,20.0
org.apache.poi:poi,True,0.0,2.0,0.0
org.apache.poi:poi-ooxml,False,0.0,0.0,11.0
org.codehaus.plexus:plexus-classworlds,True,0.0,0.0,2.0
org.slf4j:slf4j-api,False,0.0,0.0,2.0
