Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.thoughtworks.qdox:qdox,False,0.0,0.0,12
org.apache.maven:maven-core,False,0.0,0.0,2
org.apache.maven:maven-model,True,0.0,0.0,1
org.apache.maven:maven-plugin-api,True,0.0,0.0,10
org.freemarker:freemarker,False,0.0,0.0,11
org.openidentityplatform.commons.i18n-framework:core,False,0.0,0.0,1
