Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.datastax.spark:spark-cassandra-connector-java_2.10,False,0.0,0.0,3
com.datastax.spark:spark-cassandra-connector_2.10,False,0.0,0.0,2
com.esotericsoftware.kryo:kryo,True,0.0,0.0,4
com.fasterxml.jackson.core:jackson-databind,False,1.0,5.0,5
com.google.guava:guava,True,0.0,0.0,8
commons-cli:commons-cli,True,0.0,0.0,12
commons-lang:commons-lang,True,0.0,0.0,1
net.sf.opencsv:opencsv,False,0.0,0.0,4
org.apache.hadoop:hadoop-core,True,0.0,0.0,11
org.apache.spark:spark-catalyst_2.10,True,0.2,1.0,5
org.apache.spark:spark-core_2.10,True,0.0,0.0,75
org.apache.spark:spark-mllib_2.10,False,0.0,0.0,11
org.apache.spark:spark-sql_2.10,False,0.46153846153846156,6.0,13
org.apache.spark:spark-streaming-kafka_2.10,False,0.0,0.0,1
org.apache.spark:spark-streaming_2.10,False,0.0,0.0,30
org.eclipse.jetty:jetty-util,True,0.0,0.0,1
org.scala-lang:scala-library,True,0.0,0.0,12
