Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
org.apache.xmlgraphics:batik-anim,False,0.0,0.0,4
org.apache.xmlgraphics:batik-awt-util,True,0.0,0.0,1
org.apache.xmlgraphics:batik-bridge,True,0.0,0.0,23
org.apache.xmlgraphics:batik-dom,True,0.0,0.0,1
org.apache.xmlgraphics:batik-gvt,True,0.0,0.0,13
org.apache.xmlgraphics:batik-parser,True,0.0,0.0,2
org.apache.xmlgraphics:batik-transcoder,False,0.0,0.0,29
org.apache.xmlgraphics:batik-util,True,0.0,0.0,6
xml-apis:xml-apis,True,0.0,0.0,4
xml-apis:xml-apis-ext,True,0.0,0.0,1
