Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
biz.aQute.bnd:biz.aQute.bndlib,False,0.0,0.0,32.0
commons-io:commons-io,False,0.125,1.0,8.0
org.apache.felix:maven-bundle-plugin,False,0.0,0.0,6.0
org.apache.maven:maven-artifact,True,0.0,0.0,3.0
org.apache.maven:maven-core,False,0.0,0.0,11.0
org.apache.maven:maven-core,True,0.0,10.0,0.0
org.apache.maven:maven-model,True,0.0,0.0,4.0
org.apache.maven:maven-plugin-api,False,0.0,0.0,15.0
org.codehaus.plexus:plexus-container-default,True,0.0,0.0,8.0
org.codehaus.plexus:plexus-utils,True,0.0,0.0,2.0
org.eclipse.tycho:org.eclipse.tycho.core.shared,True,0.0,0.0,1.0
org.eclipse.tycho:org.eclipse.tycho.embedder.shared,True,0.0,0.0,1.0
org.eclipse.tycho:sisu-equinox-launching,False,0.0,0.0,5.0
org.eclipse.tycho:tycho-core,False,0.0,0.0,2.0
org.twdata.maven:mojo-executor,False,0.0,0.0,10.0
