Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.google.protobuf:protobuf-java,False,0.0,0.0,1
io.grpc:grpc-api,True,0.0,0.0,83
io.grpc:grpc-inprocess,False,0.0,0.0,4
io.grpc:grpc-kotlin-stub,False,0.0,0.0,1
io.grpc:grpc-netty,False,0.0,0.0,10
io.grpc:grpc-netty-shaded,False,0.0,0.0,16
io.grpc:grpc-stub,False,0.0,0.0,3
io.micrometer:micrometer-observation,True,0.0,0.0,3
io.netty:netty-transport-classes-epoll,True,1.5,6.0,4
io.netty:netty-transport-native-unix-common,True,0.0,0.0,2
org.springframework.security:spring-security-config,False,0.0,0.0,16
org.springframework.security:spring-security-core,True,0.0,0.0,49
org.springframework.security:spring-security-oauth2-jose,False,0.0,0.0,3
org.springframework.security:spring-security-oauth2-resource-server,False,0.0,0.0,13
org.springframework.security:spring-security-web,False,0.0,0.0,9
org.springframework:spring-beans,True,0.0,0.0,51
org.springframework:spring-context,False,0.0,0.0,9
org.springframework:spring-core,True,0.0,0.0,70
org.springframework:spring-jcl,True,0.0,0.0,8
