Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.google.code.gson:gson,True,0.0,0.0,11
com.google.guava:guava,True,0.0,0.0,25
commons-lang:commons-lang,True,0.0,0.0,3
javax.servlet:servlet-api,True,0.0,0.0,2
org.slf4j:slf4j-api,True,0.0,0.0,6
org.springframework.boot:spring-boot,True,0.0,0.0,3
org.springframework.boot:spring-boot-autoconfigure,True,0.0,0.0,2
org.springframework.cloud:spring-cloud-commons,True,0.0,0.0,2
org.springframework.cloud:spring-cloud-context,True,0.0,0.0,2
org.springframework:spring-beans,True,0.0,0.0,2
org.springframework:spring-context,True,0.0,0.0,2
org.springframework:spring-core,True,0.0,0.0,10
