Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
org.netbeans.api:org-netbeans-core-multiview,False,0.0,0.0,5
org.netbeans.api:org-netbeans-modules-csl-api,False,0.0,0.0,6
org.netbeans.api:org-netbeans-modules-csl-types,False,0.0,0.0,2
org.netbeans.api:org-netbeans-modules-editor,False,0.0,0.0,1
org.netbeans.api:org-netbeans-modules-editor-lib,False,0.0,0.0,3
org.netbeans.api:org-netbeans-modules-editor-lib2,False,0.0,0.0,19
org.netbeans.api:org-netbeans-modules-editor-mimelookup,False,0.0,0.0,3
org.netbeans.api:org-netbeans-modules-editor-settings,False,0.0,0.0,2
org.netbeans.api:org-netbeans-modules-lexer,False,0.0,0.0,27
org.netbeans.api:org-netbeans-modules-parsing-api,False,0.0,0.0,16
org.netbeans.api:org-netbeans-spi-editor-hints,False,0.0,0.0,3
org.netbeans.api:org-openide-awt,False,0.0,0.0,2
org.netbeans.api:org-openide-filesystems,False,0.0,0.0,9
org.netbeans.api:org-openide-filesystems-nb,False,0.0,0.0,4
org.netbeans.api:org-openide-loaders,False,0.0,0.0,10
org.netbeans.api:org-openide-nodes,False,0.0,0.0,7
org.netbeans.api:org-openide-text,False,0.0,0.0,4
org.netbeans.api:org-openide-util,False,0.0,0.0,5
org.netbeans.api:org-openide-util-lookup,False,0.0,0.0,3
org.netbeans.api:org-openide-util-ui,False,0.0,0.0,7
org.netbeans.api:org-openide-windows,False,0.0,0.0,1
