Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.zfoo:protocol,True,0.0,0.0,58
com.zfoo:scheduler,False,0.0,0.0,3
io.netty:netty-common,True,0.0,0.0,14
org.apache.commons:commons-csv,False,0.0,0.0,7
org.apache.poi:poi,True,0.0,0.0,22
org.slf4j:slf4j-api,True,0.0,0.0,4
org.springframework:spring-aop,True,0.0,0.0,1
org.springframework:spring-beans,True,0.0,0.0,16
org.springframework:spring-context,False,0.0,0.0,13
org.springframework:spring-core,True,0.0,0.0,40
xml-apis:xml-apis,True,0.0,0.0,2
