Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.amazonaws:aws-java-sdk-bundle,True,0.0,0.0,14
com.amazonaws:aws-java-sdk-s3,False,0.0,0.0,28
com.amazonaws:aws-java-sdk-sts,False,0.0,0.0,2
com.fasterxml.jackson.core:jackson-core,True,0.0,0.0,2
com.fasterxml.jackson.core:jackson-databind,True,0.3333333333333333,1.0,3
com.google.code.gson:gson,True,0.0,0.0,6
com.google.guava:guava,False,0.0,0.0,12
com.google.protobuf:protobuf-java,False,0.0,0.0,10
com.google.protobuf:protobuf-java-util,False,0.0,0.0,1
com.microsoft.azure:azure-storage,False,0.0,0.0,11
com.twitter:ostrich_2.11,False,0.0,0.0,5
commons-cli:commons-cli,True,0.0,0.0,18
commons-codec:commons-codec,True,0.0,0.0,1
commons-configuration:commons-configuration,False,0.0,0.0,13
commons-io:commons-io,True,0.0,0.0,1
commons-lang:commons-lang,True,0.0,0.0,3
javax.xml.bind:jaxb-api,True,0.0,0.0,1
net.minidev:json-smart,False,0.2,1.0,5
org.apache.avro:avro,False,0.04,1.0,25
org.apache.commons:commons-lang3,True,0.0,0.0,3
org.apache.curator:curator-framework,False,0.0,0.0,15
org.apache.curator:curator-recipes,True,0.0,0.0,4
org.apache.hadoop:hadoop-aws,False,0.0,0.0,2
org.apache.hadoop:hadoop-common,False,0.0,0.0,47
org.apache.hive:hive-storage-api,True,0.0,0.0,35
org.apache.orc:orc-core,False,0.0,0.0,22
org.apache.parquet:parquet-avro,False,0.0,0.0,2
org.apache.parquet:parquet-common,False,0.0,0.0,2
org.apache.parquet:parquet-hadoop,True,0.0,0.0,11
org.apache.parquet:parquet-protobuf,False,0.0,0.0,3
org.apache.parquet:parquet-thrift,False,0.0,0.0,3
org.apache.thrift:libthrift,False,0.0,0.0,13
org.apache.zookeeper:zookeeper,True,0.0,0.0,2
org.codehaus.jettison:jettison,True,0.0,0.0,9
org.msgpack:jackson-dataformat-msgpack,False,0.5,1.0,2
org.slf4j:slf4j-api,False,0.0,0.0,9
