Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
cn.hutool:hutool-all,False,0.0,0.0,38.0
com.alibaba.fastjson2:fastjson2,False,1.0,2.0,2.0
com.baomidou:mybatis-plus-annotation,True,0.0,1.0,0.0
com.baomidou:mybatis-plus-extension,True,0.0,0.0,4.0
com.fasterxml.jackson.core:jackson-core,False,0.0,0.0,12.0
com.fasterxml.jackson.core:jackson-databind,False,0.02857142857142857,2.0,70.0
com.fasterxml.jackson.core:jackson-databind,True,0.0,26.0,0.0
com.fasterxml.jackson.datatype:jackson-datatype-jsr310,False,0.0,0.0,6.0
com.fasterxml.jackson.module:jackson-module-parameter-names,False,0.0,0.0,2.0
com.github.oshi:oshi-core,False,0.0,0.0,7.0
com.google.guava:guava,False,0.0,0.0,4.0
commons-cli:commons-cli,True,0.0,0.0,1.0
commons-dbutils:commons-dbutils,False,0.0,0.0,1.0
commons-io:commons-io,False,0.0,0.0,7.0
commons-validator:commons-validator,False,0.0,0.0,4.0
javax.servlet:javax.servlet-api,False,0.0,0.0,11.0
org.apache.commons:commons-lang3,False,0.0,0.0,18.0
org.apache.flink:flink-core,True,0.0,0.0,20.0
org.apache.flink:flink-runtime,True,0.0,0.0,1.0
org.apache.flink:flink-yarn,False,0.0,0.0,14.0
org.apache.hadoop:hadoop-common,True,0.0,0.0,43.0
org.apache.hadoop:hadoop-yarn-api,True,0.0,0.0,16.0
org.apache.hadoop:hadoop-yarn-common,True,0.0,0.0,1.0
org.apache.poi:poi,True,0.0,0.0,1.0
org.apache.seatunnel:seatunnel-transforms-v2,False,0.0,0.0,47.0
org.lionsoul:ip2region,False,0.0,0.0,3.0
org.slf4j:slf4j-api,False,0.0,0.0,3.0
org.springframework.boot:spring-boot,True,0.0,0.0,2.0
org.springframework:spring-aop,True,0.0,0.0,1.0
org.springframework:spring-beans,True,0.0,0.0,9.0
org.springframework:spring-context,True,0.0,0.0,6.0
org.springframework:spring-core,True,0.0,0.0,10.0
org.springframework:spring-web,False,0.0,0.0,23.0
