Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
ch.qos.logback:logback-classic,True,0.0,0.0,3
ch.qos.logback:logback-core,True,0.0,0.0,2
com.github.loki4j:loki-logback-appender,False,0.0,0.0,14
commons-io:commons-io,False,0.0,0.0,2
jakarta.servlet:jakarta.servlet-api,False,0.0,0.0,29
org.slf4j:slf4j-api,False,0.0,0.0,8
org.springframework:spring-beans,True,0.0,0.0,1
org.springframework:spring-context,False,0.0,0.0,1
org.springframework:spring-core,True,0.0,0.0,1
org.springframework:spring-web,False,0.0,0.0,13
org.springframework:spring-webmvc,False,0.0,0.0,6
