Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.alibaba:fastjson,False,0.0,0.0,10
com.aliyun:alibaba-dingtalk-service-sdk,False,0.0,0.0,12
com.plumelog:plumelog-core,True,0.0,0.0,108
com.plumelog:plumelog-lucene,False,0.0,0.0,4
org.apache.httpcomponents:httpcore,True,0.0,0.0,14
org.apache.tomcat.embed:tomcat-embed-core,True,0.0,0.0,22
org.apache.tomcat.embed:tomcat-embed-websocket,True,0.0,0.0,3
org.slf4j:slf4j-api,True,0.0,0.0,7
org.springframework.boot:spring-boot,True,0.0,0.0,7
org.springframework:spring-beans,True,0.0,0.0,1
org.springframework:spring-context,True,0.0,0.0,9
org.springframework:spring-core,True,0.0,0.0,1
org.springframework:spring-web,True,0.0,0.0,2
org.springframework:spring-webmvc,True,0.0,0.0,10
org.springframework:spring-websocket,True,0.0,0.0,2
