Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.fasterxml.jackson.core:jackson-databind,True,0.75,3.0,4
com.knuddels:jtokkit,False,0.0,0.0,11
com.squareup.okhttp3:logging-interceptor,True,0.0,0.0,1
com.squareup.okhttp3:okhttp,True,0.0,0.0,25
com.squareup.okhttp3:okhttp-sse,True,0.0,0.0,4
com.squareup.retrofit2:adapter-rxjava2,False,0.0,0.0,1
com.squareup.retrofit2:converter-jackson,False,0.0,0.0,1
com.squareup.retrofit2:retrofit,False,0.0,0.0,7
io.reactivex.rxjava2:rxjava,True,0.0,0.0,2
org.springframework.boot:spring-boot,True,0.0,0.0,2
org.springframework:spring-core,True,0.0,0.0,1
org.springframework:spring-web,True,0.0,0.0,2
org.springframework:spring-websocket,True,0.0,0.0,17
