Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.baomidou:mybatis-plus-annotation,True,0.0,1.0,0.0
com.baomidou:mybatis-plus-extension,True,0.2,1.0,5.0
com.github.ben-manes.caffeine:caffeine,False,0.0,0.0,4.0
jakarta.servlet:jakarta.servlet-api,True,0.0,0.0,14.0
org.aspectj:aspectjweaver,True,0.0,0.0,6.0
org.redisson:redisson,True,0.0,0.0,3.0
org.springframework.amqp:spring-amqp,True,0.0,0.0,4.0
org.springframework.data:spring-data-redis,True,0.0,0.0,8.0
org.springframework:spring-context,True,0.0,0.0,7.0
org.springframework:spring-context-support,True,0.0,0.0,2.0
org.springframework:spring-core,True,0.0,0.0,1.0
org.springframework:spring-expression,True,0.0,0.0,8.0
org.springframework:spring-webmvc,True,0.0,0.0,3.0
