Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
args4j:args4j,False,0.0,0.0,5
com.amazonaws:aws-java-sdk-core,True,0.0,0.0,8
com.azure:azure-core,True,0.0,0.0,9
com.azure:azure-identity,False,0.0,0.0,3
com.azure:azure-storage-blob,False,0.0,0.0,120
com.azure:azure-storage-common,True,0.0,0.0,2
com.fasterxml.jackson.core:jackson-core,True,0.0,0.0,1
com.fasterxml.jackson.core:jackson-databind,True,0.0,0.0,1
com.fasterxml.jackson.dataformat:jackson-dataformat-xml,False,0.0,0.0,2
com.google.guava:guava,False,0.0,0.0,142
com.google.inject:guice,True,0.0,0.0,6
com.google.jimfs:jimfs,False,0.0,0.0,3
commons-io:commons-io,True,0.0,0.0,1
junit:junit,False,0.0,0.0,1
org.apache.commons:commons-fileupload2-core,True,0.0,0.0,5
org.apache.jclouds.api:filesystem,False,0.0,0.0,1
org.apache.jclouds.api:oauth,True,0.0,0.0,3
org.apache.jclouds.api:openstack-swift,True,0.0,0.0,2
org.apache.jclouds.api:sts,True,0.0,0.0,1
org.apache.jclouds.driver:jclouds-slf4j,False,0.0,0.0,2
org.apache.jclouds.provider:azureblob,True,0.0,0.0,4
org.apache.jclouds:jclouds-blobstore,True,0.0,0.0,183
org.apache.jclouds:jclouds-core,True,0.0,0.0,92
org.eclipse.jetty.toolchain:jetty-jakarta-servlet-api,True,0.0,0.0,36
org.eclipse.jetty:jetty-http,True,0.0,0.0,2
org.eclipse.jetty:jetty-server,True,0.0,0.0,29
org.eclipse.jetty:jetty-util,True,0.0,0.0,11
org.junit.jupiter:junit-jupiter-api,True,0.0,0.0,3
org.slf4j:slf4j-api,False,0.0,0.0,7
