Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.google.code.gson:gson,True,0.0,0.0,3
com.google.inject:guice,True,0.0,0.0,1
commons-logging:commons-logging,True,0.0,0.0,4
javax.servlet:javax.servlet-api,True,0.0,0.0,3
javax.ws.rs:jsr311-api,True,0.0,0.0,3
org.apache.hadoop:hadoop-common,False,0.0,0.0,15
org.apache.hadoop:hadoop-yarn-api,False,0.0,0.0,5
org.apache.hadoop:hadoop-yarn-common,False,0.0,0.0,22
org.eclipse.jetty:jetty-server,True,0.0,0.0,2
org.eclipse.jetty:jetty-servlet,True,0.0,0.0,9
org.eclipse.jetty:jetty-webapp,True,0.0,0.0,7
org.slf4j:slf4j-api,True,0.0,0.0,1
