Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
de.codecentric:spring-boot-admin-server,True,0.0,0.0,2
de.codecentric:spring-boot-admin-server-cloud,True,0.0,0.0,1
org.apache.tomcat.embed:tomcat-embed-core,True,0.0,0.0,11
org.springframework.boot:spring-boot,True,0.0,0.0,1
org.springframework.boot:spring-boot-autoconfigure,True,0.0,0.0,2
org.springframework.cloud:spring-cloud-commons,True,0.0,0.0,2
org.springframework.security:spring-security-config,False,0.0,0.0,21
org.springframework.security:spring-security-core,True,0.0,0.0,4
org.springframework.security:spring-security-crypto,True,0.0,0.0,4
org.springframework.security:spring-security-web,True,0.0,0.0,12
org.springframework:spring-web,True,0.0,0.0,4
