Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
ch.qos.logback:logback-classic,True,0.0,0.0,4
com.google.code.gson:gson,False,0.0,0.0,11
com.google.guava:guava,False,0.0,0.0,12
jakarta.persistence:jakarta.persistence-api,True,0.0,0.0,1
org.apache.commons:commons-lang3,False,0.0,0.0,9
org.apache.tomcat:tomcat-jasper,False,0.0,0.0,9
org.slf4j:slf4j-api,True,0.0,0.0,1
org.soot-oss:soot,False,0.0,0.0,191
org.springframework.boot:spring-boot,True,0.0,0.0,2
org.springframework.data:spring-data-commons,True,0.0,0.0,4
org.springframework:spring-context,True,0.0,0.0,13
