Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.fasterxml.jackson.core:jackson-databind,True,0.0,0.0,1
com.zfoo:event,False,0.0,0.0,3
com.zfoo:protocol,False,0.0,0.0,127
com.zfoo:scheduler,False,0.0,0.0,12
io.netty:netty-buffer,True,0.0,0.0,17
io.netty:netty-codec,True,0.0,0.0,2
io.netty:netty-codec-http,True,0.0,0.0,28
io.netty:netty-common,True,0.0,0.0,17
io.netty:netty-handler,False,0.0,0.0,12
io.netty:netty-transport,True,0.5490196078431373,28.0,51
io.netty:netty-transport-classes-epoll,False,0.6666666666666666,4.0,6
org.apache.curator:curator-framework,True,0.0,0.0,26
org.apache.curator:curator-recipes,False,0.0,0.0,12
org.apache.zookeeper:zookeeper,True,0.0,0.0,3
org.apache.zookeeper:zookeeper-jute,True,0.0,0.0,9
org.javassist:javassist,False,0.0,0.0,25
org.slf4j:slf4j-api,True,0.0,0.0,5
org.springframework:spring-beans,True,0.0,0.0,21
org.springframework:spring-context,False,0.0,0.0,8
org.springframework:spring-core,True,0.0,0.0,4
