Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
ch.qos.logback:logback-classic,False,0.0,0.0,7.0
com.github.jsonld-java:jsonld-java,True,0.0,0.0,2.0
com.google.guava:guava,False,0.0,0.0,4.0
commons-cli:commons-cli,False,0.0,0.0,28.0
commons-io:commons-io,False,0.0,0.0,6.0
io.github.liveontologies:elk-owlapi,False,0.0,0.0,2.0
net.sourceforge.owlapi:jfact,False,0.0,0.0,2.0
net.sourceforge.owlapi:org.semanticweb.hermit,False,0.0,0.0,2.0
net.sourceforge.owlapi:owlapi-api,False,0.0,0.0,59.0
net.sourceforge.owlapi:owlapi-api,True,0.0,22.0,0.0
net.sourceforge.owlapi:owlapi-apibinding,False,0.0,0.0,2.0
net.sourceforge.owlapi:owlapi-distribution,True,1.8,9.0,5.0
org.slf4j:slf4j-api,True,0.0,0.0,8.0
