Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
cn.hutool:hutool-http,False,0.0,0.0,3
com.fasterxml.jackson.core:jackson-core,True,0.0,0.0,2
com.fasterxml.jackson.core:jackson-databind,False,0.0,0.0,5
jakarta.servlet:jakarta.servlet-api,False,0.0,0.0,19
jakarta.validation:jakarta.validation-api,True,0.0,0.0,4
org.aspectj:aspectjweaver,False,0.0,0.0,7
org.springframework:spring-beans,True,0.0,0.0,1
org.springframework:spring-context,True,0.0,0.0,4
org.springframework:spring-core,True,0.0,0.0,5
org.springframework:spring-web,True,0.0,0.0,22
org.springframework:spring-webmvc,True,0.0,0.0,2
