Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.alibaba.csp:sentinel-core,True,0.0,0.0,1
com.alibaba.csp:sentinel-spring-cloud-gateway-adapter,True,0.0,0.0,2
io.netty:netty-buffer,True,0.0,0.0,1
io.projectreactor:reactor-core,True,0.0,0.0,10
io.springfox:springfox-swagger-common,True,0.0,0.0,12
org.slf4j:slf4j-api,True,0.0,0.0,4
org.springframework.boot:spring-boot,True,0.0,0.0,2
org.springframework.boot:spring-boot-autoconfigure,True,0.0,0.0,1
org.springframework.cloud:spring-cloud-gateway-server,True,0.0,0.0,19
org.springframework:spring-core,True,0.0,0.0,18
org.springframework:spring-web,True,0.0,0.0,36
org.springframework:spring-webflux,True,0.0,0.0,13
pro.fessional:kaptcha,False,0.0,0.0,9
