Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
jakarta.transaction:jakarta.transaction-api,True,0.0,0.0,1
org.eclipse.jetty.http2:http2-common,True,0.0,0.0,1
org.eclipse.jetty.http2:http2-server,False,0.5,2.0,4
org.eclipse.jetty.toolchain:jetty-servlet-api,True,0.0,0.0,3
org.eclipse.jetty:jetty-alpn-server,False,0.0,0.0,2
org.eclipse.jetty:jetty-annotations,False,0.0,0.0,1
org.eclipse.jetty:jetty-http,True,0.0,0.0,1
org.eclipse.jetty:jetty-plus,True,0.0,0.0,6
org.eclipse.jetty:jetty-server,True,0.0,0.0,33
org.eclipse.jetty:jetty-servlet,True,0.0,0.0,14
org.eclipse.jetty:jetty-util,True,0.0,0.0,13
org.eclipse.jetty:jetty-webapp,False,0.0,0.0,12
