Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.aliyun:dysmsapi20170525,False,0.0,0.0,9
com.aliyun:tea-openapi,True,0.0,0.0,2
com.baomidou:mybatis-plus-core,True,0.0,0.0,5
com.diboot:diboot-core,True,0.0,0.0,32
com.diboot:diboot-iam-spring-boot-starter,False,0.0,0.0,1
org.apache.commons:commons-lang3,True,0.0,0.0,1
org.eclipse.angus:jakarta.mail,True,0.0,0.0,2
org.springframework.boot:spring-boot,True,0.0,0.0,2
org.springframework:spring-beans,True,0.0,0.0,2
org.springframework:spring-context,True,0.0,0.0,3
org.springframework:spring-context-support,True,0.0,0.0,10
org.springframework:spring-core,True,0.0,0.0,3
