Library_Name,Is_Transitive,normalised_score,num_bcs,num_unique_symbols
com.fasterxml.jackson.core:jackson-core,True,0.0,0.0,5
com.fasterxml.jackson.core:jackson-databind,True,0.0,0.0,14
com.fasterxml.jackson.datatype:jackson-datatype-jsr310,True,0.0,0.0,2
com.google.guava:guava,False,0.0,0.0,32
com.ibm.icu:icu4j,False,0.0,0.0,6
com.rometools:rome,False,0.0,0.0,114
com.rometools:rome-modules,False,0.0,0.0,136
com.rometools:rome-opml,False,0.0,0.0,21
commons-io:commons-io,True,0.0,0.0,1
commons-logging:commons-logging,True,0.0,0.0,1
io.dropwizard.metrics:metrics-core,True,0.0,0.0,12
io.dropwizard.metrics:metrics-json,False,0.0,0.0,2
io.github.hakky54:sslcontext-kickstart,True,0.0,0.0,2
io.github.hakky54:sslcontext-kickstart-for-apache5,False,0.0,0.0,1
io.github.openfeign.querydsl:querydsl-core,True,0.0,0.0,12
io.github.openfeign.querydsl:querydsl-jpa,False,0.0,0.0,12
io.quarkus.resteasy.reactive:resteasy-reactive,True,0.0,0.0,4
io.quarkus.resteasy.reactive:resteasy-reactive-common,True,0.0,0.0,4
io.quarkus.security:quarkus-security,True,0.0,0.0,24
io.quarkus:quarkus-core,True,0.0,0.0,4
io.quarkus:quarkus-extension-processor,False,0.0,0.0,18
io.quarkus:quarkus-jackson,True,0.0,0.0,1
io.quarkus:quarkus-mailer,False,0.0,0.0,3
io.quarkus:quarkus-narayana-jta,True,0.0,0.0,3
io.quarkus:quarkus-security,False,0.0,0.0,3
io.quarkus:quarkus-vertx-http,True,0.0,0.0,2
io.smallrye.reactive:mutiny,True,0.0,0.0,3
io.vertx:vertx-core,True,0.0,0.0,3
io.vertx:vertx-web,True,0.0,0.0,2
jakarta.persistence:jakarta.persistence-api,True,0.0,0.0,6
jakarta.validation:jakarta.validation-api,True,0.0,0.0,6
jakarta.ws.rs:jakarta.ws.rs-api,True,0.0,0.0,28
net.sourceforge.cssparser:cssparser,False,0.0,0.0,5
org.ahocorasick:ahocorasick,False,0.0,0.0,6
org.apache.commons:commons-collections4,False,0.0,0.0,1
org.apache.commons:commons-jexl,False,0.0,0.0,20
org.apache.commons:commons-lang3,True,0.0,0.0,33
org.apache.commons:commons-math3,False,0.0,0.0,4
org.apache.httpcomponents.core5:httpcore5,True,0.0,0.0,31
org.hibernate.orm:hibernate-core,True,0.0,0.0,20
org.jdom:jdom2,True,0.0,0.0,11
org.jsoup:jsoup,False,0.0,0.0,23
org.liquibase:liquibase-core,True,0.0,0.0,4
org.netpreserve:urlcanon,False,0.0,0.0,5
org.passay:passay,False,0.0,0.0,14
org.projectlombok:lombok,False,0.0,0.0,1
org.w3c.css:sac,True,0.0,0.0,6
