Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Is_Used_In_Client
jakarta.enterprise:jakarta.enterprise.cdi-api,4.0.1,4.1.0,jakarta.enterprise.inject.build.compatible.spi.SyntheticBeanBuilder,withParam,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,jakarta.enterprise:jakarta.enterprise.cdi-api,MINOR,false
jakarta.enterprise:jakarta.enterprise.cdi-api,4.0.1,4.1.0,jakarta.enterprise.inject.build.compatible.spi.SyntheticBeanBuilder,withParam,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,jakarta.enterprise:jakarta.enterprise.cdi-api,MINOR,false
jakarta.enterprise:jakarta.enterprise.cdi-api,4.0.1,4.1.0,jakarta.enterprise.inject.build.compatible.spi.SyntheticObserverBuilder,withParam,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,jakarta.enterprise:jakarta.enterprise.cdi-api,MINOR,false
jakarta.enterprise:jakarta.enterprise.cdi-api,4.0.1,4.1.0,jakarta.enterprise.inject.build.compatible.spi.SyntheticObserverBuilder,withParam,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,jakarta.enterprise:jakarta.enterprise.cdi-api,MINOR,false
jakarta.enterprise:jakarta.enterprise.cdi-api,4.0.1,4.1.0,jakarta.enterprise.inject.spi.BeanContainer,getContexts,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,jakarta.enterprise:jakarta.enterprise.cdi-api,MINOR,false
jakarta.enterprise:jakarta.enterprise.cdi-api,4.0.1,4.1.0,jakarta.enterprise.inject.spi.BeanContainer,isMatchingBean,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,jakarta.enterprise:jakarta.enterprise.cdi-api,MINOR,false
jakarta.enterprise:jakarta.enterprise.cdi-api,4.0.1,4.1.0,jakarta.enterprise.inject.spi.BeanContainer,isMatchingEvent,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,jakarta.enterprise:jakarta.enterprise.cdi-api,MINOR,false
jakarta.enterprise:jakarta.enterprise.cdi-api,4.0.1,4.1.0,jakarta.enterprise.inject.spi.ProcessManagedBean,createInvoker,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,jakarta.enterprise:jakarta.enterprise.cdi-api,MINOR,false
jakarta.el:jakarta.el-api,5.0.0,6.0.0,jakarta.el.ArrayELResolver,jakarta.el.ArrayELResolver,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS; FIELD_REMOVED_IN_SUPERCLASS,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
jakarta.el:jakarta.el-api,5.0.0,6.0.0,jakarta.el.BeanELResolver,jakarta.el.BeanELResolver,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS; FIELD_REMOVED_IN_SUPERCLASS,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
jakarta.el:jakarta.el-api,5.0.0,6.0.0,jakarta.el.BeanNameELResolver,jakarta.el.BeanNameELResolver,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS; FIELD_REMOVED_IN_SUPERCLASS,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
jakarta.el:jakarta.el-api,5.0.0,6.0.0,jakarta.el.CompositeELResolver,jakarta.el.CompositeELResolver,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS; FIELD_REMOVED_IN_SUPERCLASS,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
jakarta.el:jakarta.el-api,5.0.0,6.0.0,jakarta.el.ELResolver,getFeatureDescriptors,METHOD_CHANGE,METHOD_REMOVED; ANNOTATION_REMOVED,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
jakarta.el:jakarta.el-api,5.0.0,6.0.0,jakarta.el.ELResolver,TYPE,FIELD_CHANGE,FIELD_REMOVED,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
jakarta.el:jakarta.el-api,5.0.0,6.0.0,jakarta.el.ELResolver,RESOLVABLE_AT_DESIGN_TIME,FIELD_CHANGE,FIELD_REMOVED,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
jakarta.el:jakarta.el-api,5.0.0,6.0.0,jakarta.el.ListELResolver,jakarta.el.ListELResolver,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS; FIELD_REMOVED_IN_SUPERCLASS,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
jakarta.el:jakarta.el-api,5.0.0,6.0.0,jakarta.el.MapELResolver,jakarta.el.MapELResolver,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS; FIELD_REMOVED_IN_SUPERCLASS,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
jakarta.el:jakarta.el-api,5.0.0,6.0.0,jakarta.el.ResourceBundleELResolver,jakarta.el.ResourceBundleELResolver,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS; FIELD_REMOVED_IN_SUPERCLASS,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
jakarta.el:jakarta.el-api,5.0.0,6.0.0,jakarta.el.StaticFieldELResolver,jakarta.el.StaticFieldELResolver,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS; FIELD_REMOVED_IN_SUPERCLASS,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
jakarta.el:jakarta.el-api,5.0.0,6.0.0,jakarta.el.TypeConverter,jakarta.el.TypeConverter,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS; FIELD_REMOVED_IN_SUPERCLASS,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
jakarta.annotation:jakarta.annotation-api,2.1.0,3.0.0,jakarta.annotation.ManagedBean,jakarta.annotation.ManagedBean,CLASS_CHANGE,CLASS_REMOVED; ANNOTATION_REMOVED,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
jakarta.annotation:jakarta.annotation-api,2.1.0,3.0.0,jakarta.annotation.ManagedBean,value,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,jakarta.enterprise:jakarta.enterprise.cdi-api,PATCH,false
