project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
rabbitmq__rabbitmq-tutorials,java-mvn,org.slf4j:slf4j-api,2.0.17,1.7.36,1,2,compile,compile,omitted_conflict
rabbitmq__rabbitmq-tutorials,java-mvn,org.slf4j:slf4j-api,2.0.17,1.7.36,1,2,compile,test,omitted_conflict
rabbitmq__rabbitmq-tutorials,java-mvn,net.bytebuddy:byte-buddy,1.15.11,1.17.5,2,2,test,test,omitted_conflict
rabbitmq__rabbitmq-tutorials,java-stream-mvn,org.slf4j:slf4j-api,2.0.17,1.7.36,1,2,compile,compile,omitted_conflict
rabbitmq__rabbitmq-tutorials,spring-amqp,com.rabbitmq:amqp-client,5.25.0,5.22.0,3,3,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp,org.springframework:spring-context,6.2.7,6.2.6,3,3,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp,org.springframework:spring-tx,6.2.7,6.2.6,3,3,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp,io.micrometer:micrometer-observation,1.15.0,1.14.6,3,3,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp,org.springframework.retry:spring-retry,2.0.12,2.0.11,4,4,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp,org.slf4j:slf4j-api,2.0.17,1.7.36,4,4,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp-stream,com.rabbitmq:amqp-client,5.25.0,5.22.0,3,3,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp-stream,org.springframework:spring-context,6.2.7,6.2.6,3,3,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp-stream,org.springframework:spring-tx,6.2.7,6.2.6,3,3,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp-stream,io.micrometer:micrometer-observation,1.15.0,1.14.6,3,3,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp-stream,org.springframework.retry:spring-retry,2.0.12,2.0.11,4,4,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp-stream,com.rabbitmq:stream-client,0.23.0,0.18.0,2,2,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp-stream,org.slf4j:slf4j-api,2.0.17,1.7.36,3,3,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp-stream,io.netty:netty-transport,4.1.121.Final,4.1.119.Final,3,3,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp-stream,io.netty:netty-codec,4.1.121.Final,4.1.119.Final,3,3,compile,compile,version_managed
rabbitmq__rabbitmq-tutorials,spring-amqp-stream,io.netty:netty-handler,4.1.121.Final,4.1.119.Final,3,3,compile,compile,version_managed
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
java-mvn,18,,,,,,,,
java-stream-mvn,20,,,,,,,,
spring-amqp,28,,,,,,,,
spring-amqp-stream,41,,,,,,,,
