Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
org.apache.flink:flink-runtime,1.16.2,1.20.2,org.apache.flink.runtime.state.hashmap.HashMapStateBackend,org.apache.flink.runtime.state.hashmap.HashMapStateBackend,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS; METHOD_DEFAULT_ADDED_IN_IMPLEMENTED_INTERFACE,false,false,false,1,org.apache.flink:flink-runtime,,,MINOR,C:\Users\tyin363\Documents\repos\eyesmoons__lacus\lacus-flink-sql-app\src\main\java\com\lacus\flink\FlinkSqlJobApplication.java,236,org.apache.flink.runtime.state.hashmap.HashMapStateBackend,ClassOrInterfaceType
org.apache.flink:flink-runtime,1.16.2,1.20.2,org.apache.flink.runtime.state.hashmap.HashMapStateBackend,org.apache.flink.runtime.state.hashmap.HashMapStateBackend,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS; METHOD_DEFAULT_ADDED_IN_IMPLEMENTED_INTERFACE,false,false,false,1,org.apache.flink:flink-runtime,,,MINOR,C:\Users\tyin363\Documents\repos\eyesmoons__lacus\lacus-flink-sql-app\src\main\java\com\lacus\flink\FlinkSqlJobApplication.java,233,org.apache.flink.runtime.state.hashmap.HashMapStateBackend.HashMapStateBackend(),ObjectCreationExpr
org.apache.flink:flink-table-api-java,1.16.2,1.20.2,org.apache.flink.table.operations.SinkModifyOperation,SinkModifyOperation,CONSTRUCTOR_CHANGE,CONSTRUCTOR_REMOVED,false,false,false,1,org.apache.flink:flink-table-api-java,,,MINOR,C:\Users\tyin363\Documents\repos\eyesmoons__lacus\lacus-flink-sql-app\src\main\java\com\lacus\flink\FlinkSqlJobApplication.java,106,org.apache.flink.table.operations.SinkModifyOperation,ClassOrInterfaceType
org.apache.flink:flink-runtime,1.16.2,1.20.2,org.apache.flink.runtime.state.hashmap.HashMapStateBackend,org.apache.flink.runtime.state.hashmap.HashMapStateBackend,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS; METHOD_DEFAULT_ADDED_IN_IMPLEMENTED_INTERFACE,false,false,false,1,org.apache.flink:flink-runtime,,,MINOR,C:\Users\tyin363\Documents\repos\eyesmoons__lacus\lacus-flink-sql-app\src\main\java\com\lacus\flink\FlinkSqlJobApplication.java,233,org.apache.flink.runtime.state.hashmap.HashMapStateBackend,ClassOrInterfaceType
org.apache.flink:flink-runtime,1.16.2,1.20.2,org.apache.flink.runtime.state.hashmap.HashMapStateBackend,org.apache.flink.runtime.state.hashmap.HashMapStateBackend,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS; METHOD_DEFAULT_ADDED_IN_IMPLEMENTED_INTERFACE,false,false,false,1,org.apache.flink:flink-runtime,,,MINOR,C:\Users\tyin363\Documents\repos\eyesmoons__lacus\lacus-flink-sql-app\src\main\java\com\lacus\flink\FlinkSqlJobApplication.java,236,org.apache.flink.runtime.state.hashmap.HashMapStateBackend.HashMapStateBackend(),ObjectCreationExpr
