Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
io.netty:netty-transport-native-unix-common,4.1.84.Final,4.1.58.Final,io.netty.channel.unix.RawUnixChannelOption,length,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,com.alibaba.cloud:spring-cloud-starter-alibaba-nacos-discovery,PATCH,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-modules\jiron-gen\src\main\java\com\jiron\gen\util\GenUtils.java,71,length,FieldAccessExpr
io.github.openfeign:feign-core,11.10,10.10.1,feign.Feign$Builder,options,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,com.alibaba.cloud:spring-cloud-starter-alibaba-sentinel,PATCH,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-modules\jiron-gen\src\main\java\com\jiron\gen\domain\GenTable.java,287,options,FieldAccessExpr
io.netty:netty-transport-native-unix-common,4.1.84.Final,4.1.58.Final,io.netty.channel.unix.RawUnixChannelOption,length,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,com.alibaba.cloud:spring-cloud-starter-alibaba-sentinel,PATCH,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-modules\jiron-gen\src\main\java\com\jiron\gen\util\GenUtils.java,71,length,FieldAccessExpr
