Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
org.jfaster:mango,1.17,1.18,org.jfaster.mango.jdbc.JdbcOperations,queryForSet,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.jfaster:mango,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mango\src\main\java\com\jn\sqlhelper\mango\MangoCommonPagingInterceptor.java,49,"org.jfaster.mango.jdbc.JdbcOperations.queryForObject(javax.sql.DataSource, org.jfaster.mango.binding.BoundSql, org.jfaster.mango.mapper.RowMapper<T>)",MethodCallExpr
