Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
com.alibaba.fastjson2:fastjson2,2.0.58.android5,2.0.58.android8,com.alibaba.fastjson2.JSONArray,getObject,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.alibaba.fastjson2:fastjson2,PATCH,C:\Users\tyin363\Documents\repos\648540858__wvp-GB28181-pro\src\main\java\com\genersoft\iot\vmp\web\gb28181\ApiDeviceController.java,170,com.alibaba.fastjson2.JSONArray,NameExpr
com.alibaba.fastjson2:fastjson2,2.0.58.android5,2.0.58.android8,com.alibaba.fastjson2.JSONReader,readZonedDateTimeX,METHOD_CHANGE,METHOD_RETURN_TYPE_CHANGED,false,false,false,1,com.alibaba.fastjson2:fastjson2,PATCH,C:\Users\tyin363\Documents\repos\648540858__wvp-GB28181-pro\src\main\java\com\genersoft\iot\vmp\utils\redis\FastJsonRedisSerializer.java,41,com.alibaba.fastjson2.JSONReader.Feature,FieldAccessExpr
com.alibaba.fastjson2:fastjson2,2.0.58.android5,2.0.58.android8,com.alibaba.fastjson2.JSON,parseObject,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.alibaba.fastjson2:fastjson2,PATCH,C:\Users\tyin363\Documents\repos\648540858__wvp-GB28181-pro\src\main\java\com\genersoft\iot\vmp\vmanager\server\ServerController.java,226,com.alibaba.fastjson2.JSON.toJSON(java.lang.Object),MethodCallExpr
com.alibaba.fastjson2:fastjson2,2.0.58.android5,2.0.58.android8,com.alibaba.fastjson2.JSONObject,to,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.alibaba.fastjson2:fastjson2,PATCH,C:\Users\tyin363\Documents\repos\648540858__wvp-GB28181-pro\src\main\java\com\genersoft\iot\vmp\web\gb28181\ApiStreamController.java,267,com.alibaba.fastjson2.JSONObject,ClassOrInterfaceType
com.alibaba.fastjson2:fastjson2,2.0.58.android5,2.0.58.android8,com.alibaba.fastjson2.JSONWriter,writeZonedDateTime,METHOD_CHANGE,METHOD_ADDED_TO_PUBLIC_CLASS; METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,false,1,com.alibaba.fastjson2:fastjson2,PATCH,C:\Users\tyin363\Documents\repos\648540858__wvp-GB28181-pro\src\main\java\com\genersoft\iot\vmp\utils\redis\FastJsonRedisSerializer.java,32,com.alibaba.fastjson2.JSONWriter.Feature,FieldAccessExpr
org.apache.commons:commons-lang3,3.16.0,3.18.0,org.apache.commons.lang3.StringUtils,toString,METHOD_CHANGE,METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION,true,false,true,2,org.apache.commons:commons-compress,MINOR,C:\Users\tyin363\Documents\repos\648540858__wvp-GB28181-pro\src\main\java\com\genersoft\iot\vmp\vmanager\server\ServerController.java,307,org.apache.commons.lang3.StringUtils.join(T...),MethodCallExpr
