Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
org.apache.hadoop:hadoop-common,3.3.6,3.4.0,org.apache.hadoop.security.UserGroupInformation,logUserInfo,METHOD_CHANGE,METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION,true,false,false,1,org.apache.hadoop:hadoop-common,MINOR,C:\Users\tyin363\Documents\repos\apache__seatunnel-web\seatunnel-datasource\seatunnel-datasource-plugins\datasource-jdbc-hive\src\main\java\org\apache\seatunnel\datasource\plugin\hive\jdbc\HiveJdbcDataSourceChannel.java,145,"org.apache.hadoop.security.UserGroupInformation.loginUserFromKeytab(java.lang.String, java.lang.String)",MethodCallExpr
